wavelength,T,empty1,empty2,empty3
338.7,0.00001698,,,
338.8,0.00001698,,,
338.9,0.0000166,,,
339,0.00001622,,,
339.1,0.00001549,,,
339.2,0.00001479,,,
339.3,0.0000138,,,
339.4,0.00001288,,,
339.5,0.00001175,,,
339.6,0.00001072,,,
339.7,0.00000977,,,
339.8,0.00000871,,,
339.9,0.00000794,,,
340,0.00000708,,,
340.1,0.00000646,,,
340.2,0.00000603,,,
340.3,0.0000055,,,
340.4,0.00000513,,,
340.5,0.0000049,,,
340.6,0.00000479,,,
340.7,0.00000468,,,
340.8,0.00000457,,,
340.9,0.00000468,,,
341,0.00000479,,,
341.1,0.00000501,,,
341.2,0.00000537,,,
341.3,0.00000575,,,
341.4,0.00000631,,,
341.5,0.00000708,,,
341.6,0.00000813,,,
341.7,0.00000912,,,
341.8,0.00001023,,,
341.9,0.00001148,,,
342,0.0000123,,,
342.1,0.00001288,,,
342.2,0.00001349,,,
342.3,0.00001349,,,
342.4,0.00001349,,,
342.5,0.00001349,,,
342.6,0.0000138,,,
342.7,0.00001413,,,
342.8,0.00001479,,,
342.9,0.00001585,,,
343,0.00001738,,,
343.1,0.0000195,,,
343.2,0.00002138,,,
343.3,0.00002399,,,
343.4,0.00002512,,,
343.5,0.00002512,,,
343.6,0.00002291,,,
343.7,0.0000195,,,
343.8,0.00001585,,,
343.9,0.00001259,,,
344,0.00000977,,,
344.1,0.00000759,,,
344.2,0.00000603,,,
344.3,0.0000049,,,
344.4,0.00000398,,,
344.5,0.00000339,,,
344.6,0.00000288,,,
344.7,0.00000257,,,
344.8,0.00000229,,,
344.9,0.00000214,,,
345,0.00000204,,,
345.1,0.000002,,,
345.2,0.000002,,,
345.3,0.00000209,,,
345.4,0.00000229,,,
345.5,0.00000251,,,
345.6,0.00000295,,,
345.7,0.00000372,,,
345.8,0.00000501,,,
345.9,0.00000741,,,
346,0.0000123,,,
346.1,0.0000195,,,
346.2,0.00001778,,,
346.3,0.00000933,,,
346.4,0.00000468,,,
346.5,0.00000257,,,
346.6,0.00000155,,,
346.7,0.00000102,,,
346.8,0.00000072,,,
346.9,0.00000054,,,
347,0.00000042,,,
347.1,0.00000033,,,
347.2,0.00000028,,,
347.3,0.00000024,,,
347.4,0.00000021,,,
347.5,0.00000019,,,
347.6,0.00000019,,,
347.7,0.00000018,,,
347.8,0.00000018,,,
347.9,0.00000019,,,
348,0.0000002,,,
348.1,0.00000023,,,
348.2,0.00000027,,,
348.3,0.00000034,,,
348.4,0.00000046,,,
348.5,0.00000068,,,
348.6,0.00000115,,,
348.7,0.0000024,,,
348.8,0.00000589,,,
348.9,0.00000631,,,
349,0.00000251,,,
349.1,0.00000115,,,
349.2,0.00000065,,,
349.3,0.00000043,,,
349.4,0.00000031,,,
349.5,0.00000025,,,
349.6,0.00000021,,,
349.7,0.00000019,,,
349.8,0.00000019,,,
349.9,0.00000019,,,
350,0.00000021,,,
350.1,0.00000026,,,
350.2,0.00000037,,,
350.3,0.00000063,,,
350.4,0.00000151,,,
350.5,0.00000741,,,
350.6,0.00000295,,,
350.7,0.00000065,,,
350.8,0.00000025,,,
350.9,0.00000013,,,
351,0.00000007,,,
351.1,0.00000005,,,
351.2,0.00000003,,,
351.3,0.00000003,,,
351.4,0.00000002,,,
351.5,0.00000002,,,
351.6,0.00000001,,,
351.7,0.00000001,,,
351.8,0.00000001,,,
351.9,0.00000001,,,
352,0.00000001,,,
352.1,0.00000001,,,
352.2,0.00000001,,,
352.3,0.00000001,,,
352.4,0.00000002,,,
352.5,0.00000002,,,
352.6,0.00000003,,,
352.7,0.00000004,,,
352.8,0.00000006,,,
352.9,0.00000011,,,
353,0.0000003,,,
353.1,0.00000219,,,
353.2,0.00000219,,,
353.3,0.00000034,,,
353.4,0.00000014,,,
353.5,0.00000008,,,
353.6,0.00000006,,,
353.7,0.00000005,,,
353.8,0.00000004,,,
353.9,0.00000004,,,
354,0.00000005,,,
354.1,0.00000006,,,
354.2,0.00000009,,,
354.3,0.00000019,,,
354.4,0.00000102,,,
354.5,0.0000024,,,
354.6,0.00000019,,,
354.7,0.00000006,,,
354.8,0.00000003,,,
354.9,0.00000001,,,
355,0.00000001,,,
355.1,0.00000001,,,
355.2,0.00000001,,,
355.3,0,,,
355.4,0,,,
355.5,0,,,
355.6,0,,,
355.7,0,,,
355.8,0,,,
355.9,0,,,
356,0,,,
356.1,0,,,
356.2,0,,,
356.3,0,,,
356.4,0,,,
356.5,0,,,
356.6,0,,,
356.7,0,,,
356.8,0,,,
356.9,0,,,
357,0,,,
357.1,0.00000001,,,
357.2,0.00000001,,,
357.3,0.00000001,,,
357.4,0.00000001,,,
357.5,0.00000002,,,
357.6,0.00000003,,,
357.7,0.00000005,,,
357.8,0.0000001,,,
357.9,0.00000025,,,
358,0.00000072,,,
358.1,0.00000089,,,
358.2,0.00000044,,,
358.3,0.00000023,,,
358.4,0.00000015,,,
358.5,0.00000012,,,
358.6,0.0000001,,,
358.7,0.00000009,,,
358.8,0.00000008,,,
358.9,0.00000008,,,
359,0.00000008,,,
359.1,0.00000008,,,
359.2,0.00000008,,,
359.3,0.00000009,,,
359.4,0.00000009,,,
359.5,0.0000001,,,
359.6,0.00000011,,,
359.7,0.00000013,,,
359.8,0.00000015,,,
359.9,0.00000019,,,
360,0.00000025,,,
360.1,0.00000036,,,
360.2,0.0000006,,,
360.3,0.00000117,,,
360.4,0.00000245,,,
360.5,0.00000234,,,
360.6,0.0000011,,,
360.7,0.00000052,,,
360.8,0.0000003,,,
360.9,0.00000019,,,
361,0.00000013,,,
361.1,0.0000001,,,
361.2,0.00000008,,,
361.3,0.00000007,,,
361.4,0.00000006,,,
361.5,0.00000006,,,
361.6,0.00000005,,,
361.7,0.00000005,,,
361.8,0.00000005,,,
361.9,0.00000005,,,
362,0.00000005,,,
362.1,0.00000006,,,
362.2,0.00000006,,,
362.3,0.00000007,,,
362.4,0.00000008,,,
362.5,0.0000001,,,
362.6,0.00000012,,,
362.7,0.00000015,,,
362.8,0.00000019,,,
362.9,0.00000026,,,
363,0.00000036,,,
363.1,0.00000054,,,
363.2,0.00000085,,,
363.3,0.00000145,,,
363.4,0.00000269,,,
363.5,0.00000537,,,
363.6,0.00000977,,,
363.7,0.00001175,,,
363.8,0.00000912,,,
363.9,0.00000646,,,
364,0.00000501,,,
364.1,0.00000417,,,
364.2,0.00000372,,,
364.3,0.00000355,,,
364.4,0.00000363,,,
364.5,0.00000389,,,
364.6,0.00000437,,,
364.7,0.00000501,,,
364.8,0.00000589,,,
364.9,0.00000724,,,
365,0.00000912,,,
365.1,0.00001148,,,
365.2,0.00001445,,,
365.3,0.00001778,,,
365.4,0.00002138,,,
365.5,0.00002455,,,
365.6,0.00002692,,,
365.7,0.00002884,,,
365.8,0.0000302,,,
365.9,0.0000309,,,
366,0.00003236,,,
366.1,0.00003311,,,
366.2,0.00003388,,,
366.3,0.00003548,,,
366.4,0.00003631,,,
366.5,0.00003715,,,
366.6,0.00003802,,,
366.7,0.00003802,,,
366.8,0.00003715,,,
366.9,0.00003715,,,
367,0.00003631,,,
367.1,0.00003548,,,
367.2,0.00003467,,,
367.3,0.00003548,,,
367.4,0.00003631,,,
367.5,0.0000389,,,
367.6,0.00004266,,,
367.7,0.00004786,,,
367.8,0.00005754,,,
367.9,0.00007413,,,
368,0.00010233,,,
368.1,0.00015849,,,
368.2,0.00029512,,,
368.3,0.00077625,,,
368.4,0.00446684,,,
368.5,0.00398107,,,
368.6,0.00075858,,,
368.7,0.00030903,,,
368.8,0.00017378,,,
368.9,0.00011749,,,
369,0.0000912,,,
369.1,0.00007586,,,
369.2,0.00006918,,,
369.3,0.00006918,,,
369.4,0.00007244,,,
369.5,0.00008511,,,
369.6,0.00010715,,,
369.7,0.00015488,,,
369.8,0.00026915,,,
369.9,0.00066069,,,
370,0.00338844,,,
370.1,0.00316228,,,
370.2,0.00057544,,,
370.3,0.00022387,,,
370.4,0.00012023,,,
370.5,0.00007762,,,
370.6,0.00005623,,,
370.7,0.00004467,,,
370.8,0.0000389,,,
370.9,0.00003548,,,
371,0.00003467,,,
371.1,0.00003631,,,
371.2,0.00003981,,,
371.3,0.00004786,,,
371.4,0.00006166,,,
371.5,0.0000912,,,
371.6,0.00016218,,,
371.7,0.00039811,,,
371.8,0.00223872,,,
371.9,0.00354813,,,
372,0.00045709,,,
372.1,0.00016596,,,
372.2,0.00008913,,,
372.3,0.00005623,,,
372.4,0.00004169,,,
372.5,0.00003311,,,
372.6,0.00002818,,,
372.7,0.0000263,,,
372.8,0.0000257,,,
372.9,0.00002692,,,
373,0.0000302,,,
373.1,0.00003631,,,
373.2,0.00004786,,,
373.3,0.00007079,,,
373.4,0.00012882,,,
373.5,0.00033113,,,
373.6,0.00251189,,,
373.7,0.00316228,,,
373.8,0.00034674,,,
373.9,0.00012589,,,
374,0.00006607,,,
374.1,0.00004266,,,
374.2,0.0000309,,,
374.3,0.00002455,,,
374.4,0.00002042,,,
374.5,0.00001738,,,
374.6,0.00001549,,,
374.7,0.0000138,,,
374.8,0.00001202,,,
374.9,0.00001047,,,
375,0.00000891,,,
375.1,0.00000741,,,
375.2,0.00000617,,,
375.3,0.00000513,,,
375.4,0.00000437,,,
375.5,0.0000038,,,
375.6,0.00000347,,,
375.7,0.00000324,,,
375.8,0.00000316,,,
375.9,0.00000324,,,
376,0.00000347,,,
376.1,0.00000417,,,
376.2,0.00000537,,,
376.3,0.00000832,,,
376.4,0.0000166,,,
376.5,0.00006918,,,
376.6,0.00069183,,,
376.7,0.0000263,,,
376.8,0.00000708,,,
376.9,0.00000309,,,
377,0.00000166,,,
377.1,0.00000102,,,
377.2,0.00000069,,,
377.3,0.00000051,,,
377.4,0.00000039,,,
377.5,0.00000032,,,
377.6,0.00000027,,,
377.7,0.00000023,,,
377.8,0.00000022,,,
377.9,0.00000021,,,
378,0.00000021,,,
378.1,0.00000022,,,
378.2,0.00000025,,,
378.3,0.0000003,,,
378.4,0.00000039,,,
378.5,0.0000006,,,
378.6,0.00000115,,,
378.7,0.0000038,,,
378.8,0.00027542,,,
378.9,0.00000407,,,
379,0.00000089,,,
379.1,0.00000036,,,
379.2,0.00000019,,,
379.3,0.00000012,,,
379.4,0.00000008,,,
379.5,0.00000006,,,
379.6,0.00000004,,,
379.7,0.00000003,,,
379.8,0.00000003,,,
379.9,0.00000003,,,
380,0.00000002,,,
380.1,0.00000002,,,
380.2,0.00000002,,,
380.3,0.00000002,,,
380.4,0.00000002,,,
380.5,0.00000002,,,
380.6,0.00000002,,,
380.7,0.00000003,,,
380.8,0.00000004,,,
380.9,0.00000005,,,
381,0.00000008,,,
381.1,0.00000016,,,
381.2,0.00000052,,,
381.3,0.0000263,,,
381.4,0.00000081,,,
381.5,0.00000017,,,
381.6,0.00000007,,,
381.7,0.00000004,,,
381.8,0.00000002,,,
381.9,0.00000002,,,
382,0.00000001,,,
382.1,0.00000001,,,
382.2,0.00000001,,,
382.3,0.00000001,,,
382.4,0.00000001,,,
382.5,0.00000001,,,
382.6,0.00000001,,,
382.7,0.00000001,,,
382.8,0.00000001,,,
382.9,0.00000001,,,
383,0.00000001,,,
383.1,0.00000002,,,
383.2,0.00000002,,,
383.3,0.00000005,,,
383.4,0.00000018,,,
383.5,0.00002188,,,
383.6,0.00000013,,,
383.7,0.00000003,,,
383.8,0.00000001,,,
383.9,0.00000001,,,
384,0.00000001,,,
384.1,0,,,
384.2,0,,,
384.3,0,,,
384.4,0,,,
384.5,0,,,
384.6,0,,,
384.7,0,,,
384.8,0,,,
384.9,0,,,
385,0,,,
385.1,0,,,
385.2,0,,,
385.3,0,,,
385.4,0,,,
385.5,0,,,
385.6,0,,,
385.7,0,,,
385.8,0,,,
385.9,0,,,
386,0,,,
386.1,0,,,
386.2,0,,,
386.3,0.00000001,,,
386.4,0.00000001,,,
386.5,0.00000005,,,
386.6,0.00000191,,,
386.7,0.00000003,,,
386.8,0.00000001,,,
386.9,0,,,
387,0,,,
387.1,0,,,
387.2,0,,,
387.3,0,,,
387.4,0,,,
387.5,0,,,
387.6,0,,,
387.7,0,,,
387.8,0,,,
387.9,0,,,
388,0,,,
388.1,0,,,
388.2,0,,,
388.3,0,,,
388.4,0,,,
388.5,0,,,
388.6,0,,,
388.7,0,,,
388.8,0,,,
388.9,0,,,
389,0,,,
389.1,0,,,
389.2,0,,,
389.3,0,,,
389.4,0,,,
389.5,0.00000001,,,
389.6,0.00000003,,,
389.7,0.00000049,,,
389.8,0.00000011,,,
389.9,0.00000002,,,
390,0.00000001,,,
390.1,0.00000001,,,
390.2,0,,,
390.3,0,,,
390.4,0,,,
390.5,0,,,
390.6,0,,,
390.7,0,,,
390.8,0,,,
390.9,0,,,
391,0,,,
391.1,0,,,
391.2,0,,,
391.3,0,,,
391.4,0,,,
391.5,0,,,
391.6,0,,,
391.7,0,,,
391.8,0,,,
391.9,0,,,
392,0.00000001,,,
392.1,0.00000001,,,
392.2,0.00000002,,,
392.3,0.00000004,,,
392.4,0.00000017,,,
392.5,0.00003981,,,
392.6,0.0000002,,,
392.7,0.00000005,,,
392.8,0.00000003,,,
392.9,0.00000002,,,
393,0.00000001,,,
393.1,0.00000001,,,
393.2,0.00000001,,,
393.3,0.00000001,,,
393.4,0.00000001,,,
393.5,0.00000001,,,
393.6,0.00000001,,,
393.7,0.00000001,,,
393.8,0.00000001,,,
393.9,0.00000001,,,
394,0.00000001,,,
394.1,0.00000001,,,
394.2,0.00000002,,,
394.3,0.00000002,,,
394.4,0.00000003,,,
394.5,0.00000006,,,
394.6,0.00000012,,,
394.7,0.00000041,,,
394.8,0.0000123,,,
394.9,0.00000102,,,
395,0.00000022,,,
395.1,0.0000001,,,
395.2,0.00000006,,,
395.3,0.00000004,,,
395.4,0.00000003,,,
395.5,0.00000003,,,
395.6,0.00000002,,,
395.7,0.00000002,,,
395.8,0.00000002,,,
395.9,0.00000002,,,
396,0.00000002,,,
396.1,0.00000003,,,
396.2,0.00000003,,,
396.3,0.00000004,,,
396.4,0.00000006,,,
396.5,0.0000001,,,
396.6,0.00000022,,,
396.7,0.00000081,,,
396.8,0.00019498,,,
396.9,0.00000085,,,
397,0.0000002,,,
397.1,0.00000009,,,
397.2,0.00000005,,,
397.3,0.00000003,,,
397.4,0.00000002,,,
397.5,0.00000002,,,
397.6,0.00000001,,,
397.7,0.00000001,,,
397.8,0.00000001,,,
397.9,0.00000001,,,
398,0.00000001,,,
398.1,0.00000001,,,
398.2,0.00000001,,,
398.3,0.00000001,,,
398.4,0.00000001,,,
398.5,0.00000001,,,
398.6,0.00000001,,,
398.7,0.00000001,,,
398.8,0.00000001,,,
398.9,0.00000001,,,
399,0.00000001,,,
399.1,0.00000001,,,
399.2,0.00000001,,,
399.3,0.00000001,,,
399.4,0.00000001,,,
399.5,0.00000002,,,
399.6,0.00000002,,,
399.7,0.00000003,,,
399.8,0.00000003,,,
399.9,0.00000004,,,
400,0.00000005,,,
400.1,0.00000007,,,
400.2,0.0000001,,,
400.3,0.00000014,,,
400.4,0.00000022,,,
400.5,0.00000036,,,
400.6,0.00000066,,,
400.7,0.00000138,,,
400.8,0.00000372,,,
400.9,0.00001995,,,
401,0.00109648,,,
401.1,0.0000182,,,
401.2,0.00000617,,,
401.3,0.00000347,,,
401.4,0.00000251,,,
401.5,0.00000204,,,
401.6,0.00000182,,,
401.7,0.00000178,,,
401.8,0.00000182,,,
401.9,0.00000195,,,
402,0.00000219,,,
402.1,0.00000257,,,
402.2,0.00000316,,,
402.3,0.00000407,,,
402.4,0.00000562,,,
402.5,0.00000794,,,
402.6,0.0000123,,,
402.7,0.00002042,,,
402.8,0.0000389,,,
402.9,0.00008913,,,
403,0.0002884,,,
403.1,0.00263027,,,
403.2,0.0040738,,,
403.3,0.00063096,,,
403.4,0.000302,,,
403.5,0.0002138,,,
403.6,0.00019055,,,
403.7,0.00019953,,,
403.8,0.00023988,,,
403.9,0.00033884,,,
404,0.00058884,,,
404.1,0.00144544,,,
404.2,0.00831764,,,
404.3,0.0074131,,,
404.4,0.00138038,,,
404.5,0.00054954,,,
404.6,0.00031623,,,
404.7,0.0002138,,,
404.8,0.00016596,,,
404.9,0.00014454,,,
405,0.00013183,,,
405.1,0.0001349,,,
405.2,0.00014454,,,
405.3,0.00016982,,,
405.4,0.00021878,,,
405.5,0.00032359,,,
405.6,0.00057544,,,
405.7,0.00147911,,,
405.8,0.01230269,,,
405.9,0.01148154,,,
406,0.00134896,,,
406.1,0.00048978,,,
406.2,0.00025119,,,
406.3,0.00015849,,,
406.4,0.0001122,,,
406.5,0.0000871,,,
406.6,0.00007079,,,
406.7,0.00006166,,,
406.8,0.00005495,,,
406.9,0.00005248,,,
407,0.00005129,,,
407.1,0.00005129,,,
407.2,0.00005495,,,
407.3,0.00005888,,,
407.4,0.00006607,,,
407.5,0.00007762,,,
407.6,0.00009333,,,
407.7,0.00012023,,,
407.8,0.00015849,,,
407.9,0.00022387,,,
408,0.00034674,,,
408.1,0.00057544,,,
408.2,0.00109648,,,
408.3,0.00223872,,,
408.4,0.00389045,,,
408.5,0.00354813,,,
408.6,0.00218776,,,
408.7,0.00141254,,,
408.8,0.00104713,,,
408.9,0.00085114,,,
409,0.00074131,,,
409.1,0.00069183,,,
409.2,0.00067608,,,
409.3,0.00069183,,,
409.4,0.00069183,,,
409.5,0.00069183,,,
409.6,0.00066069,,,
409.7,0.00060256,,,
409.8,0.00053703,,,
409.9,0.00045709,,,
410,0.00038019,,,
410.1,0.00032359,,,
410.2,0.00028184,,,
410.3,0.00024547,,,
410.4,0.00022387,,,
410.5,0.00020893,,,
410.6,0.00020417,,,
410.7,0.00020417,,,
410.8,0.0002138,,,
410.9,0.00022909,,,
411,0.00026303,,,
411.1,0.00030903,,,
411.2,0.00038019,,,
411.3,0.00051286,,,
411.4,0.00072444,,,
411.5,0.00112202,,,
411.6,0.0018197,,,
411.7,0.00263027,,,
411.8,0.00251189,,,
411.9,0.00169824,,,
412,0.00104713,,,
412.1,0.00069183,,,
412.2,0.00048978,,,
412.3,0.00038019,,,
412.4,0.00030903,,,
412.5,0.00026303,,,
412.6,0.00023988,,,
412.7,0.00022387,,,
412.8,0.00021878,,,
412.9,0.00022387,,,
413,0.00023442,,,
413.1,0.00026303,,,
413.2,0.000302,,,
413.3,0.00035481,,,
413.4,0.00044668,,,
413.5,0.00058884,,,
413.6,0.00077625,,,
413.7,0.00104713,,,
413.8,0.00128825,,,
413.9,0.00134896,,,
414,0.00112202,,,
414.1,0.00085114,,,
414.2,0.00064565,,,
414.3,0.00048978,,,
414.4,0.00038905,,,
414.5,0.00031623,,,
414.6,0.00027542,,,
414.7,0.00024547,,,
414.8,0.00022909,,,
414.9,0.00021878,,,
415,0.0002138,,,
415.1,0.0002138,,,
415.2,0.00021878,,,
415.3,0.00022909,,,
415.4,0.00024547,,,
415.5,0.00026915,,,
415.6,0.000302,,,
415.7,0.00034674,,,
415.8,0.00040738,,,
415.9,0.00048978,,,
416,0.00058884,,,
416.1,0.00072444,,,
416.2,0.00091201,,,
416.3,0.00114815,,,
416.4,0.00144544,,,
416.5,0.0018197,,,
416.6,0.00213796,,,
416.7,0.00234423,,,
416.8,0.00213796,,,
416.9,0.00169824,,,
417,0.00125893,,,
417.1,0.00087096,,,
417.2,0.00060256,,,
417.3,0.00042658,,,
417.4,0.00031623,,,
417.5,0.00023442,,,
417.6,0.00018197,,,
417.7,0.00014454,,,
417.8,0.00011749,,,
417.9,0.00009772,,,
418,0.00008318,,,
418.1,0.00007413,,,
418.2,0.00006607,,,
418.3,0.00006026,,,
418.4,0.00005754,,,
418.5,0.00005495,,,
418.6,0.00005495,,,
418.7,0.00005623,,,
418.8,0.00006026,,,
418.9,0.00006607,,,
419,0.00007586,,,
419.1,0.00009333,,,
419.2,0.00012303,,,
419.3,0.00018197,,,
419.4,0.00031623,,,
419.5,0.00077625,,,
419.6,0.00467735,,,
419.7,0.00457088,,,
419.8,0.0006166,,,
419.9,0.0002138,,,
420,0.00010471,,,
420.1,0.00006026,,,
420.2,0.0000389,,,
420.3,0.00002692,,,
420.4,0.0000195,,,
420.5,0.00001479,,,
420.6,0.00001175,,,
420.7,0.00000955,,,
420.8,0.00000794,,,
420.9,0.00000676,,,
421,0.00000589,,,
421.1,0.00000525,,,
421.2,0.00000468,,,
421.3,0.00000427,,,
421.4,0.00000398,,,
421.5,0.00000372,,,
421.6,0.00000355,,,
421.7,0.00000347,,,
421.8,0.00000331,,,
421.9,0.00000331,,,
422,0.00000331,,,
422.1,0.00000331,,,
422.2,0.00000339,,,
422.3,0.00000355,,,
422.4,0.00000363,,,
422.5,0.00000389,,,
422.6,0.00000417,,,
422.7,0.00000447,,,
422.8,0.0000049,,,
422.9,0.00000537,,,
423,0.00000603,,,
423.1,0.00000692,,,
423.2,0.00000794,,,
423.3,0.00000933,,,
423.4,0.00001096,,,
423.5,0.00001349,,,
423.6,0.0000166,,,
423.7,0.00002042,,,
423.8,0.0000263,,,
423.9,0.00003467,,,
424,0.00004677,,,
424.1,0.00006607,,,
424.2,0.0000955,,,
424.3,0.00014454,,,
424.4,0.00022909,,,
424.5,0.00038019,,,
424.6,0.00063096,,,
424.7,0.00095499,,,
424.8,0.00109648,,,
424.9,0.00095499,,,
425,0.00074131,,,
425.1,0.00058884,,,
425.2,0.00047863,,,
425.3,0.00039811,,,
425.4,0.00035481,,,
425.5,0.00033113,,,
425.6,0.00031623,,,
425.7,0.00030903,,,
425.8,0.00031623,,,
425.9,0.00033113,,,
426,0.00034674,,,
426.1,0.00038019,,,
426.2,0.00043652,,,
426.3,0.00050119,,,
426.4,0.00058884,,,
426.5,0.00072444,,,
426.6,0.00093325,,,
426.7,0.00120226,,,
426.8,0.00162181,,,
426.9,0.0020893,,,
427,0.00245471,,,
427.1,0.00239883,,,
427.2,0.00199526,,,
427.3,0.00147911,,,
427.4,0.00107152,,,
427.5,0.00079433,,,
427.6,0.00060256,,,
427.7,0.00047863,,,
427.8,0.00038019,,,
427.9,0.00031623,,,
428,0.00027542,,,
428.1,0.00023442,,,
428.2,0.00020893,,,
428.3,0.00018621,,,
428.4,0.00016982,,,
428.5,0.00015488,,,
428.6,0.00014454,,,
428.7,0.00013183,,,
428.8,0.00012303,,,
428.9,0.0001122,,,
429,0.00010471,,,
429.1,0.0000955,,,
429.2,0.0000871,,,
429.3,0.00007943,,,
429.4,0.00007413,,,
429.5,0.00006761,,,
429.6,0.00006166,,,
429.7,0.00005754,,,
429.8,0.0000537,,,
429.9,0.00005129,,,
430,0.00004898,,,
430.1,0.00004677,,,
430.2,0.00004571,,,
430.3,0.00004571,,,
430.4,0.00004677,,,
430.5,0.00004898,,,
430.6,0.00005248,,,
430.7,0.00005754,,,
430.8,0.00006607,,,
430.9,0.00007943,,,
431,0.0001,,,
431.1,0.0001349,,,
431.2,0.00020417,,,
431.3,0.00037154,,,
431.4,0.00093325,,,
431.5,0.00707946,,,
431.6,0.00630957,,,
431.7,0.00077625,,,
431.8,0.00026915,,,
431.9,0.00013183,,,
432,0.00007762,,,
432.1,0.00005129,,,
432.2,0.00003631,,,
432.3,0.00002692,,,
432.4,0.00002089,,,
432.5,0.0000166,,,
432.6,0.0000138,,,
432.7,0.00001175,,,
432.8,0.00001023,,,
432.9,0.00000912,,,
433,0.00000813,,,
433.1,0.00000759,,,
433.2,0.00000708,,,
433.3,0.00000676,,,
433.4,0.00000646,,,
433.5,0.00000631,,,
433.6,0.00000631,,,
433.7,0.00000631,,,
433.8,0.00000646,,,
433.9,0.00000676,,,
434,0.00000724,,,
434.1,0.00000776,,,
434.2,0.00000832,,,
434.3,0.00000933,,,
434.4,0.00001047,,,
434.5,0.0000123,,,
434.6,0.00001445,,,
434.7,0.00001738,,,
434.8,0.00002188,,,
434.9,0.00002818,,,
435,0.00003802,,,
435.1,0.0000537,,,
435.2,0.00007943,,,
435.3,0.00012882,,,
435.4,0.00023442,,,
435.5,0.00052481,,,
435.6,0.00169824,,,
435.7,0.01995262,,,
435.8,0.0162181,,,
435.9,0.00245471,,,
436,0.00114815,,,
436.1,0.00077625,,,
436.2,0.00064565,,,
436.3,0.00063096,,,
436.4,0.00074131,,,
436.5,0.00107152,,,
436.6,0.00213796,,,
436.7,0.00891251,,,
436.8,0.01023293,,,
436.9,0.00147911,,,
437,0.00046774,,,
437.1,0.00020893,,,
437.2,0.0001122,,,
437.3,0.00006918,,,
437.4,0.00004467,,,
437.5,0.00003162,,,
437.6,0.00002291,,,
437.7,0.00001778,,,
437.8,0.0000138,,,
437.9,0.00001122,,,
438,0.00000933,,,
438.1,0.00000794,,,
438.2,0.00000692,,,
438.3,0.00000617,,,
438.4,0.0000055,,,
438.5,0.00000501,,,
438.6,0.00000468,,,
438.7,0.00000437,,,
438.8,0.00000417,,,
438.9,0.00000407,,,
439,0.00000407,,,
439.1,0.00000407,,,
439.2,0.00000407,,,
439.3,0.00000417,,,
439.4,0.00000437,,,
439.5,0.00000468,,,
439.6,0.00000501,,,
439.7,0.0000055,,,
439.8,0.00000603,,,
439.9,0.00000676,,,
440,0.00000776,,,
440.1,0.00000912,,,
440.2,0.00001096,,,
440.3,0.00001349,,,
440.4,0.0000166,,,
440.5,0.00002138,,,
440.6,0.00002818,,,
440.7,0.00003715,,,
440.8,0.00005012,,,
440.9,0.00006607,,,
441,0.00008511,,,
441.1,0.0001,,,
441.2,0.00010965,,,
441.3,0.00010715,,,
441.4,0.00010233,,,
441.5,0.00009772,,,
441.6,0.00009333,,,
441.7,0.0000912,,,
441.8,0.0000955,,,
441.9,0.00010233,,,
442,0.00012023,,,
442.1,0.00015136,,,
442.2,0.0002138,,,
442.3,0.00036308,,,
442.4,0.00089125,,,
442.5,0.00676083,,,
442.6,0.0074131,,,
442.7,0.00070795,,,
442.8,0.00023442,,,
442.9,0.0001122,,,
443,0.00006457,,,
443.1,0.00004169,,,
443.2,0.00002884,,,
443.3,0.00002089,,,
443.4,0.00001622,,,
443.5,0.00001288,,,
443.6,0.00001047,,,
443.7,0.00000871,,,
443.8,0.00000759,,,
443.9,0.00000661,,,
444,0.00000589,,,
444.1,0.00000537,,,
444.2,0.00000501,,,
444.3,0.00000468,,,
444.4,0.00000447,,,
444.5,0.00000437,,,
444.6,0.00000427,,,
444.7,0.00000427,,,
444.8,0.00000427,,,
444.9,0.00000437,,,
445,0.00000447,,,
445.1,0.00000468,,,
445.2,0.00000501,,,
445.3,0.00000537,,,
445.4,0.00000589,,,
445.5,0.00000646,,,
445.6,0.00000724,,,
445.7,0.00000813,,,
445.8,0.00000933,,,
445.9,0.00001096,,,
446,0.00001288,,,
446.1,0.00001549,,,
446.2,0.00001905,,,
446.3,0.00002344,,,
446.4,0.00002951,,,
446.5,0.00003802,,,
446.6,0.00004898,,,
446.7,0.0000631,,,
446.8,0.00008128,,,
446.9,0.00010233,,,
447,0.00012303,,,
447.1,0.00014454,,,
447.2,0.00015488,,,
447.3,0.00016218,,,
447.4,0.00016218,,,
447.5,0.00015849,,,
447.6,0.00015488,,,
447.7,0.00015488,,,
447.8,0.00015849,,,
447.9,0.00016596,,,
448,0.00017783,,,
448.1,0.00019953,,,
448.2,0.00023442,,,
448.3,0.000302,,,
448.4,0.00042658,,,
448.5,0.00070795,,,
448.6,0.00169824,,,
448.7,0.01258925,,,
448.8,0.01258925,,,
448.9,0.0011749,,,
449,0.00036308,,,
449.1,0.00016218,,,
449.2,0.0000871,,,
449.3,0.00005129,,,
449.4,0.00003236,,,
449.5,0.00002188,,,
449.6,0.00001514,,,
449.7,0.00001096,,,
449.8,0.00000813,,,
449.9,0.00000617,,,
450,0.00000479,,,
450.1,0.0000038,,,
450.2,0.00000302,,,
450.3,0.00000245,,,
450.4,0.00000204,,,
450.5,0.0000017,,,
